,Drugname,id
6556,bethkis ampul for nebulization,6556
6557,betaxolol hcl,6557
6558,betimol drops,6558
6559,betaxolol hcl drops,6559
6560,"betaxolol drops, suspension",6560
6561,betapace af,6561
6562,"betamethasone, augmented 0.05 % topical cream",6562
6563,betapace,6563
6564,betaine hcl,6564
6565,betahistine (bulk) 100 % powder,6565
6566,betaine 1 gram/1.7 ml oral powder,6566
6567,"betadine solution, non-",6567
6568,beta carotene,6568
6569,beractant in 0.9 %sod.chloride suspension,6569
6570,berinert kit,6570
6571,"beta 1,3 glucan (bulk) 91 % powder",6571
6572,benzoyl peroxide-vit e mix combination package,6572
6573,benzoyl peroxide (bulk) 65 % to 82 powder,6573
6574,benzoyl peroxide gel,6574
6575,benzoin topical tincture,6575
6576,benzoin (bulk) topical tincture,6576
6577,benzodent cream,6577
6578,"benzodox 60 kit, cleanser er and tablet",6578
6579,benzedrex inhaler,6579
6580,bensal hp ointment,6580
6581,bengay cold therapy 5 % topical gel dermatological irritants-counter-irritant formulations,6581
6582,benefiber healthy shape 5 gram/7.4 gram oral powder,6582
6583,beneprotein oral powder,6583
6584,benecalorie,6584
6585,benazepril-hydrochlorothiazide,6585
6586,benefiber clear sugar free(dextrin) 3 gram/3.5 gram oral powder packet,6586
6587,benefiber sugar free (dextrin) 3 gram/3.8 gram oral powder,6587
6588,belladonna-phenobarbital,6588
6589,beelith,6589
6590,bee pollen,6590
6591,bekyree,6591
6592,"beconase aq aerosol, spray",6592
6593,becaplermin gel,6593
6594,beano,6594
6595,bebulin vial,6595
6596,bisoprolol-hydrochlorothiazide,6596
6597,bismatrol,6597
6598,bismuth subsalicylate,6598
6599,bismuth maximum strength,6599
6600,bismuth formic iodide 16 % topical powder,6600
6601,bismuth citrate powder,6601
6602,bismuth,6602
6603,bisa-lax,6603
6604,"bisac-evac suppository, rectal",6604
6605,biotene dry mouth oral rinse mouthwash artificial saliva,6605
6606,"biotene moisturizing mouth spray, non-aerosol",6606
6607,bionect cream,6607
6608,"bion tears dropperette, single use dropper",6608
6609,biogaia oil in straw,6609
6610,bioflex,6610
6611,bio-d-mulsion forte drops,6611
6612,bio-35,6612
6613,binosto,6613
6614,"bifidobacterium infantis tablet, chewable",6614
6615,bijuva,6615
6616,brevital sodium vial,6616
6617,brigatinib tablet,6617
6618,bifera rx,6618
6619,biktarvy,6619
6620,bicnu vial,6620
6621,bicillin l-a syringe,6621
6622,bicarsim,6622
6623,b-natal lozenge on a handle,6623
6624,b complex,6624
6625,bcg (tice strain) vial,6625
6626,bacitraycin plus ointment topical antibiotics,6626
6627,cytra-3,6627
6628,cytra-2,6628
6629,cytogam vial,6629
6630,cytarabine (pf) 500 mg solution for injection,6630
6631,cytarabine vial,6631
6632,cycloset,6632
6633,cyclopentolate-phenylephrine drops,6633
6634,baza antifungal cream,6634
6635,bayer pm,6635
6636,bayer advanced,6636
6637,bayer back & body,6637
6638,bayer plus,6638
6639,"basiliximab solution, reconstituted (recon soln)",6639
6640,"base, pcca versabase foam",6640
6641,cyclogyl drops,6641
6642,"base, pcca vanpen cream",6642
6643,cyclafem tablet,6643
6644,cyclafem,6644
6645,"cyanocobalamin-methylcobalamin tablet, sublingual",6645
6646,"base, pcca mucolox liquid",6646
6647,banophen capsule,6647
6648,baqsimi 3 mg/actuation nasal spray glucagon,6648
6649,banatrol plus oral powder packet,6649
6650,baraclude,6650
6651,banana flakes-transgalactooligosacchar. oral powder packet,6651
6652,banophen,6652
6653,balanced b-50,6653
6654,balanced b-100,6654
6655,bacmin,6655
6656,"bactine aerosol, spray with pump",6656
6657,"bacitracin-polymyxin b 500 unit-10,000 unit/gram eye ointment",6657
6658,backache relief,6658
6659,back pain-off,6659
6660,back & body pain reliever,6660
6661,"b2-mag citrate,oxide-feverfew tablet",6661
6662,"b-12 tablet,disintegrating",6662
6663,"b-12 tablet, sublingual",6663
6664,b-12 dots,6664
6665,"b-12 plus 5,000 mcg-100 mcg sublingual tablet",6665
6666,b-100 complex,6666
6667,b-12,6667
6668,b-12 lozenge,6668
6669,"b.infantis-b.ani-b.long-b.bifi tablet, delayed release (enteric coated)",6669
6670,b complex with c#10-folic acid liquid,6670
6671,b complex 100 tablet,6671
6672,bc 845 mg-65 mg oral powder packet,6672
6673,dmsa (bulk) 98 % powder,6673
6674,"doxycycline-benzoyl peroxide kit, cleanser er and tablet",6674
6675,doxil vial,6675
6676,doxapram hcl vial,6676
6677,"dorzolamide-timolol dropperette, single use dropper",6677
6678,dorzolamide-timolol drops,6678
6679,doribax vial,6679
6680,doripenem vial,6680
6681,dopamine hcl vial,6681
6682,dopram vial,6682
6683,"dopamine hcl in 5% dextrose plastic bag, injection",6683
6684,dopamine (bulk) powder,6684
6685,"dona 1,500 mg oral powder packet",6685
6686,dologen,6686
6687,dok plus,6687
6688,dok,6688
6689,"bc arthritis 1,000 mg-65 mg oral powder packet",6689
6690,docusil,6690
6691,docusol enema,6691
6692,doc-q-lace,6692
6693,docu liquid,6693
6694,dobutamine hcl vial,6694
6695,"dobutamine hcl in dextrose solution, intravenous",6695
6696,cutemol emollient cream,6696
6697,culturelle,6697
6698,difenoxin-atropine tablet,6698
6699,diethylstilbestrol (bulk) powder,6699
6700,diphenhist,6700
6701,"dextrose in water solution, intravenous",6701
6702,"dextrose in lactated ringers solution, intravenous",6702
6703,"dextrose-fructose-sod citrate tablet, chewable",6703
6704,"dextrose 5%-1/2ns-kcl solution, intravenous",6704
6705,"dextrose 5%-0.9% nacl solution, intravenous",6705
6706,"dextrose 5%-0.45% nacl solution, intravenous",6706
6707,"dextrose 15 gram/59 ml oral liquid dextrose, formulations",6707
6708,"dextrose 10%-0.45% nacl solution, intravenous",6708
6709,dextrose 10 % in water (d10w) intravenous solution,6709
6710,dextrin 3 gram/3.5 gram oral powder,6710
6711,dextroamphetamine-amphetamine,6711
6712,dextran 70-hypromellose dropperette,6712
6713,dextroamphetamine-amphet er,6713
6714,"dexpak tablet, dose pack",6714
6715,dexpak,6715
6716,dexmedetomidine hcl vial,6716
6717,dexpak 6 day 1.5 mg (21 tabs) tablets in a dose pack,6717
6718,dexbrompheniramine maleate tablet,6718
6719,"dexamethasone, micronized (bulk) 100 % powder",6719
6720,"dexamethasone-0.9% nacl solution, intravenous piggyback",6720
6721,dewee's carminative,6721
6722,"desoximetasone, micronized (bulk) 100 % powder",6722
6723,desoxycorticosterone acetate (bulk) 100 % powder,6723
6724,"desonide, micronized (bulk) powder",6724
6725,desogestr-eth estrad eth estra,6725
6726,desitin paste,6726
6727,desitin cream,6727
6728,desgen,6728
6729,desferal mesylate vial,6729
6730,dermotic drops,6730
6731,desenex 2 % topical powder,6731
6732,descovy,6732
6733,dermend cream,6733
6734,"dermazinc spray, non-aerosol",6734
6735,dermazene cream,6735
6736,dermazinc bar,6736
6737,dermasorb ta cream,6737
6738,"dermasorb hc combination package, cleanser and lotion",6738
6739,dermasorb xm cream,6739
6740,derma-smoothe-fs oil,6740
6741,derma-smoothe/fs body oil 0.01 %,6741
6742,dermavantage lotion,6742
6743,"divalproex sodium capsule, sprinkle",6743
6744,divalproex sodium er,6744
6745,divalproex sodium,6745
6746,diuril,6746
6747,diskets,6747
6748,disalcid,6748
6749,dipyridamole,6749
6750,diprolene ointment,6750
6751,diprolene af cream,6751
6752,diphenoxylate-atropine,6752
6753,dermarest psoriasis lotion,6753
6754,"diphenhydramine-0.9% nacl solution, intravenous piggyback",6754
6755,dermal wound cleanser,6755
6756,dermafix ointment,6756
6757,dermacloud ointment,6757
6758,"dermacinrx lexitral combination package, solution and cream",6758
6759,dermacerin cream,6759
6760,depo-estradiol vial,6760
6761,diphencyprone (bulk) powder,6761
6762,dipentum,6762
6763,diphedryl allergy,6763
6764,diocto,6764
6765,diotame,6765
6766,dimethyl sulfoxide 99 % liquid,6766
6767,dimethyl sulfoxide 50 % intravesical solution,6767
6768,"dimethyl fumarate capsule,delayed release (enteric coated) (capsule,delayed (e.c.))",6768
6769,dimethicone 2 % topical cream skin protectants,6769
6770,deplin-algal oil,6770
6771,depen,6771
6772,depacon vial,6772
6773,depocyt vial,6773
6774,"dentiva lozenge, extended release",6774
6775,deoxycholic acid (bulk) 98 % powder,6775
6776,dentagel gel,6776
6777,denta 5000 plus cream,6777
6778,demser,6778
6779,demadex,6779
6780,dendracin lotion,6780
6781,dimetapp solution,6781
6782,dimetapp,6782
6783,delestrogen vial,6783
6784,deferoxamine mesylate vial,6784
6785,deferasirox 500 mg dispersible tablet iron chelating agents,6785
6786,deferiprone tablet,6786
6787,"deep sea spray, non-aerosol",6787
6788,deferasirox 360 mg tablet iron chelating agents,6788
6789,decubi vite,6789
6790,decorel forte plus,6790
6791,deconex ir,6791
6792,decitabine vial,6792
6793,deconex dmx,6793
6794,deblitane,6794
6795,decara,6795
6796,"debacterol swab, medicated",6796
6797,dilantin-125,6797
6798,dihydrocodein-acetaminoph-caff,6798
6799,definity vial,6799
6800,deep blue gel,6800
6801,digox,6801
6802,digitek,6802
6803,digestive relief,6803
6804,culturelle health & wellness,6804
6805,digestive enzyme,6805
6806,digestive advantage capsule,6806
6807,digaz,6807
6808,diflorasone-emollient cream,6808
6809,diethylcarbamazine citrate (bulk) 100 % powder,6809
6810,dietex forte,6810
6811,"di-dak-sol solution, non-",6811
6812,curcumin 95 % powder,6812
6813,cuprimine,6813
6814,dibenzyline,6814
6815,dibutyl squarate liquid,6815
6816,diatrizoate meglumine and diat.sodium 66 %-10 % oral solution,6816
6817,diarrhea relief,6817
6818,diamode,6818
6819,dialyvite 800-ultra d,6819
6820,diachrome,6820
6821,covaryx,6821
6822,coumarin powder,6822
6823,cough drops 5.8 mg not applicable,6823
6824,covaryx h.s.,6824
6825,cough and severe cold 25 mg-10 mg-650 mg oral powder packet,6825
6826,cough control,6826
6827,cough & runny nose,6827
6828,cough,6828
6829,cotempla xr-odt,6829
6830,cosamin ds capsule,6830
6831,corzide,6831
6832,cosamin ds,6832
6833,corvite free,6833
6834,corvita 150,6834
6835,corvite fe,6835
6836,corvert vial,6836
6837,corvite,6837
6838,cortrosyn vial,6838
6839,"cortisporin-tc 3.3 mg-3 mg-10 mg-0.5 mg/ml ear drops,suspension otic antibiotics",6839
6840,cortisporin ointment,6840
6841,cortisporin cream,6841
6842,"cortifoam aerosol, foam with applicator",6842
6843,cortane-b lotion,6843
6844,cortaid cream,6844
6845,corlanor,6845
6846,coricidin hbp 2 mg-15 mg-500 mg tablet,6846
6847,coricidin hbp tablet,6847
6848,coricidin hbp cough and cold 4 mg-30 mg tablet,6848
6849,"cordran tape, medicated",6849
6850,cordran ointment,6850
6851,coq-10,6851
6852,copiktra,6852
6853,conzip,6853
6854,"contac cold-flu tablet, sequential",6854
6855,conjugated estrogens tablet,6855
6856,conj estrog-medroxyprogest ace tablet,6856
6857,conj estrogens-bazedoxifene tablet,6857
6858,conjugated estrogens cream,6858
6859,conceptrol gel with prefilled applicator,6859
6860,congestac,6860
6861,conceptionxr reproductive,6861
6862,conceptionxr motility,6862
6863,compoz,6863
6864,concept dha,6864
6865,concept ob,6865
6866,"compound w adhesive patch, medicated",6866
6867,complete natal dha,6867
6868,complete allergy,6868
6869,complete allergy capsule,6869
6870,comfort gel,6870
6871,"coly-mycin s suspension, drops (final dose form)",6871
6872,col-rite,6872
6873,colostrum,6873
6874,colon herbal cleanser,6874
6875,citrus calcium-vitamin d,6875
6876,colocort enema,6876
6877,citrucel sugar free oral powder,6877
6878,citrucel (sucrose) oral powder,6878
6879,citroma,6879
6880,citric acid granules,6880
6881,citracal-vitamin d tablet,6881
6882,citranatal assure,6882
6883,citracal + d,6883
6884,citracal + d maximum,6884
6885,"ciprofloxacin-dexamethasone drops, suspension",6885
6886,colloidal oatmeal cream,6886
6887,"collagen, hydrolysate (bovine) (bulk) 100 % powder",6887
6888,colistimethate vial,6888
6889,collagen,6889
6890,colestid packet,6890
6891,colestipol hcl,6891
6892,colestid tablet,6892
6893,colestipol hcl packet,6893
6894,colestid,6894
6895,cold-allergy,6895
6896,cold sore treatment solution with applicator,6896
6897,cold-allergy pe,6897
6898,cold relief multi-symptom tablet,6898
6899,"ciprofloxacin-d5w solution, intravenous piggyback",6899
6900,cinnamon oil,6900
6901,cinnamon,6901
6902,ciloxan ointment,6902
6903,cidofovir vial,6903
6904,ciloxan drops,6904
6905,cold & cough dm,6905
6906,coffee extract tablet,6906
6907,coenzyme q10,6907
6908,clotrimazole-betamethasone lotion,6908
6909,clotrimazole-7 cream with applicator,6909
6910,"clorpactin wcs-90 solution, reconstituted, non-",6910
6911,coconut oil cream,6911
6912,cod liver oil,6912
6913,coconut oil (bulk),6913
6914,coconut oil,6914
6915,cocoa butter-zinc oxide suppository,6915
6916,cocoa butter lotion,6916
6917,"cocaine hcl solution, non-",6917
6918,cocaine hcl crystals,6918
6919,coal tar-salicylic acid liquid,6919
6920,clinpro 5000 paste,6920
6921,diabetic tussin dm,6921
6922,clinimix e 4.25 % in 25 dextrose sulfite free intravenous solution,6922
6923,clinimix 4.25 % in 20 dextrose (sulfite-free) intravenous solution,6923
6924,co q-10 capsule,6924
6925,co q-10-vitamin e-fish oil,6925
6926,clindacin pac kit,6926
6927,"clindacin p swab, medicated",6927
6928,"clindacin etz swab, medicated",6928
6929,cleviprex vial,6929
6930,clenpiq,6930
6931,"clearasil daily clear cleanser keratolytics (topical), general",6931
6932,clear eyes redness relief drops,6932
6933,clear eyes itchy eye relief drops,6933
6934,clear eyes complete drops,6934
6935,"clarispray spray, suspension",6935
6936,clarinex-d 12 hour,6936
6937,cla,6937
6938,cnl 8 kit,6938
6939,diabetes health formula,6939
6940,daysee,6940
6941,daunorubicin hcl vial,6941
6942,dasetta,6942
6943,dasetta tablet,6943
6944,darolutamide 300 mg tablet,6944
6945,darbepoetin alfa in polysorbat solution,6945
6946,"dapagliflozin-metformin tablet, immediate release and extended release, biphasic 24hr (tablet,immed & ext release,biphasic 24hr)",6946
6947,dandruff shampoo,6947
6948,dalvance vial,6948
6949,crofab vial,6949
6950,crixivan,6950
6951,critic-aid ointment,6951
6952,cresol (m) acetate liquid,6952
6953,creomulsion,6953
6954,creatinine (bulk) 100 % powder,6954
6955,"dairy relief tablet, chewable",6955
6956,"dakin's solution, non-",6956
6957,dairy relief,6957
6958,dairy aid,6958
6959,dairy digestive,6959
6960,daily vite,6960
6961,dairy digest,6961
6962,daily multivitamin-minerals tablet,6962
6963,daflonex-xl,6963
6964,d-vi-sol,6964
6965,dacogen vial,6965
6966,d-mannose oral powder,6966
6967,dacarbazine vial,6967
6968,d3-50,6968
6969,d3-red wine-resveratrol-malt capsule,6969
6970,d3-2000,6970
6971,d.h.e.45 ampul,6971
6972,cran-vitc-mannose-fos-bromeln liquid,6972
6973,d.farinae mite extract vial,6973
6974,cran-max,6974
6975,d,6975
6976,c calcium,6976
6977,ceftazidime vial,6977
6978,cayston vial for nebulizer,6978
6979,"cavilon spray, non-aerosol",6979
6980,cheratussin ac,6980
6981,cat's claw,6981
6982,castellani paint liquid,6982
6983,castor oil,6983
6984,castiva warming liquid,6984
6985,castellani paint modified liquid,6985
6986,castiva cooling liquid,6986
6987,"caspofungin solution, reconstituted (recon soln)",6987
6988,cramp,6988
6989,cartia xt,6989
6990,carnitor vial,6990
6991,carmustine vial,6991
6992,carnitor,6992
6993,carnauba wax flakes,6993
6994,cetylpyridinium chloride crystals,6994
6995,cetyl myristoleate (bulk) 20 % powder,6995
6996,cetyl esters flakes,6996
6997,cetrotide kit,6997
6998,"cetraxal dropperette, single use dropper",6998
6999,cetiri-d,6999
7000,cetaphil moisturizing topical cream,7000
7001,cetirizine-pseudoephedrine er,7001
7002,cetaphil topical cream,7002
7003,cetaphil cleanser,7003
7004,certavite-antioxidant tablet,7004
7005,certuss-d,7005
7006,certain liquid,7006
7007,cerovite advanced formula,7007
7008,cerovite senior,7008
7009,carelessweed vial,7009
7010,carimune nf nanofiltered vial,7010
7011,cardiovid plus,7011
7012,ceresin wax,7012
7013,cerenx,7013
7014,cerdelga,7014
7015,cerefolin,7015
7016,cerebyx vial,7016
7017,cerave topical cleanser,7017
7018,ceramax cream,7018
7019,"cequa dropperette, single use dropper",7019
7020,cepacol sorethroat-cough,7020
7021,centrum specialist prenatal,7021
7022,centrum specialist heart,7022
7023,centrum specialist energy,7023
7024,centrum ultra men's,7024
7025,cardiamin,7025
7026,carboxymethylcellulose sodium granules,7026
7027,carboxymethylcell-glycerin(pf) dropperette,7027
7028,carbomer homopolymer type c (bulk) 56 % to 68 powder,7028
7029,carboxymethylcellulose sodium drops,7029
7030,carboprost tromethamine 250 mcg/ml intramuscular solution abortifacients,7030
7031,carbomer 934 (bulk) 56 % to 68 powder,7031
7032,carbomer 940-propylene glycol gel,7032
7033,"carbocaine with neo-cobefrin 2 %-1:20,000 injection cartridge local anesthetics - parenteral",7033
7034,centrum complete,7034
7035,centrum adults,7035
7036,centrum,7036
7037,carbidopa-levodopa-entacapone,7037
7038,"carbidopa-levodopa tablet,disintegrating",7038
7039,carbimazole (bulk) 100 % powder,7039
7040,carbidopa-levodopa er,7040
7041,"carbidopa-levodopa capsule, extended release",7041
7042,carbidopa-levodopa,7042
7043,carbidopa,7043
7044,carbocaine 2 % injection solution,7044
7045,carbamide peroxide drops,7045
7046,carb intercept,7046
7047,captopril-hydrochlorothiazide,7047
7048,centany ointment,7048
7049,centany at kit,7049
7050,celontin,7050
7051,celestone vial,7051
7052,celacyn gel with pump,7052
7053,capsule #4,7053
7054,"capsaicin-menthol adhesive patch, medicated",7054
7055,capsaicin-skin cleanser kit,7055
7056,"ceftaroline fosamil solution, reconstituted (recon soln)",7056
7057,cefoxitin vial,7057
7058,cefotetan 1 gram solution for injection,7058
7059,"cefepime solution, reconstituted (recon soln)",7059
7060,cefepime hcl vial,7060
7061,"cefepime solution, piggyback premix frozen",7061
7062,cefadroxil,7062
7063,"cefaclor suspension, reconstituted",7063
7064,cefaclor er,7064
7065,capron dmt,7065
7066,capron dm,7066
7067,cefaclor,7067
7068,cedar leaf oil,7068
7069,caprelsa,7069
7070,capmist dm,7070
7071,capcof,7071
7072,cantharidin (bulk) powder,7072
7073,caphosol solution,7073
7074,candesartan-hydrochlorothiazid,7074
7075,cancidas vial,7075
7076,camphor gum blocks,7076
7077,campath 30 mg/ml intravenous solution antineoplastic monoclonal antibodies,7077
7078,caltrate 600 + d,7078
7079,"calmol 4 suppository, rectal",7079
7080,calphron,7080
7081,cal-mag,7081
7082,calmag thins,7082
7083,"callus remover adhesive patch, medicated",7083
7084,caldolor vial,7084
7085,calcium-magnesium-zinc 333 mg-133 mg-5 mg tablet,7085
